,date,sitio,precipitacion,tempmax,tempmin,temp_air_celcius
13024,26/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,29,11.5,20.25
13025,27/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,30,11.5,20.75
13026,28/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.5,32,9.5,20.75
13027,29/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),4.2,26,11,18.5
13028,30/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,13,20.75
13029,31/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,31.5,13.5,22.5
13030,01/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),14,28.5,13.5,21
13031,02/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),6,26,12,19
13032,03/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26,11,18.5
13033,04/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,11,15.5
13034,05/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25,10.5,17.75
13035,06/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28,10,19
13036,07/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),22,28,12.5,20.25
13037,08/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24,11,17.5
13038,09/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),6,21.5,11,16.25
13039,10/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,7,14.5
13040,11/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25,8,16.5
13041,12/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25,9,17
13042,13/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,7,17
13043,14/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,30,10,20
13044,15/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),12,31,11.5,21.25
13045,16/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,10,18.5
13046,17/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),9,19,13.5,16.25
13047,18/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,21.5,13,17.25
13048,19/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,21.5,11,16.25
13049,20/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,5.5,12.75
13050,21/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,6,14.25
13051,22/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24,7,15.5
13052,23/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28,9,18.5
13053,24/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28,10,19
13054,25/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,9,18
13055,26/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23,9,16
13056,27/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28,5.5,16.75
13057,28/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27.5,9,18.25
13058,29/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26,10,18
13059,30/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,10.5,18.75
13060,31/08/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27.5,13,20.25
13061,01/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25,9.5,17.25
13062,02/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),10.7,24,10,17
13063,03/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),15.9,23,10,16.5
13064,04/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24.5,11,17.75
13065,05/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),4,27,12.5,19.75
13066,06/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),13.8,23.5,13,18.25
13067,07/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.3,23,13.5,18.25
13068,08/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23,14,18.5
13069,09/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),1.8,24.5,13.5,19
13070,10/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24.5,12.5,18.5
13071,11/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,11,16.75
13072,12/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24.5,11,17.75
13073,13/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24,8,16
13074,14/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,21,5.5,13.25
13075,15/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17.5,7,12.25
13076,16/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,5,13.5
13077,17/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,2,14.5
13078,18/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27.5,6,16.75
13079,19/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26,7,16.5
13080,20/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25.5,8,16.75
13081,21/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23.5,7,15.25
13082,22/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25,10,17.5
13083,23/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24,10,17
13084,24/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23,8,15.5
13085,25/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,6,10.5
13086,26/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20.5,5.5,13
13087,27/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23.5,6,14.75
13088,28/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25.5,5.5,15.5
13089,29/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26.5,3.5,15
13090,30/09/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,7,17
13091,01/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,6,16.5
13092,02/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,6,16.5
13093,03/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,6.5,16.75
13094,04/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26,5.5,15.75
13095,05/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25.5,7.5,16.5
13096,06/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23,6,14.5
13097,07/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,6,14.25
13098,08/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,19.5,5.5,12.5
13099,09/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),4.8,17,6.5,11.75
13100,10/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16,6,11
13101,11/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16,6.5,11.25
13102,12/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,6.5,9.25
13103,13/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-1.5,6.75
13104,14/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,5,9.5
13105,15/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.3,13,2.5,7.75
13106,16/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,4,7
13107,17/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,6,10
13108,18/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),6.7,15,4,9.5
13109,19/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),8.3,16.5,8,12.25
13110,20/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),12.2,17.5,12,14.75
13111,21/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),5.6,13.5,10,11.75
13112,22/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,19,2.5,10.75
13113,23/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,3,11.5
13114,24/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,21,6,13.5
13115,25/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),11.7,14,6,10
13116,26/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13,4,8.5
13117,27/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),30.6,9,3.5,6.25
13118,28/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),7,10.5,2,6.25
13119,29/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,3,6.5
13120,30/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11,3.5,7.25
13121,31/10/2004,BARRIOMARTIN (MOLINO PIQUERAS),15.5,11.5,1.5,6.5
13122,01/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),4,9,2,5.5
13123,02/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12.5,1.5,7
13124,03/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,0,7
13125,04/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12.5,3,7.75
13126,05/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,6,9
13127,06/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,5.5,10.25
13128,07/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,3,8.5
13129,08/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11,3,7
13130,09/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7.5,4,5.75
13131,10/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,1,3
13132,11/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),31.5,4,0,2
13133,12/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,1,4
13134,13/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6,2.5,4.25
13135,14/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-2,1
13136,15/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-1,1.5
13137,16/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,0,3.5
13138,17/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-3,4.5
13139,18/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-2.5,6.75
13140,19/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-2.5,4.75
13141,20/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,2,9.25
13142,21/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16,0,8
13143,22/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-1.5,6.75
13144,23/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-2,7
13145,24/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-3,5.5
13146,25/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-3,5
13147,26/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-1,7
13148,27/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-2.5,4.75
13149,28/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-3,3.5
13150,29/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-1,4
13151,30/11/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-7,1
13152,01/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),21,6.5,-2,2.25
13153,02/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,1,3
13154,03/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),2.5,4,-2,1
13155,04/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,2,4.5
13156,05/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5.5,1.5,3.5
13157,06/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6.5,-4.5,1
13158,07/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11.5,-6,2.75
13159,08/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),2.8,4,-2,1
13160,09/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12.5,2.5,7.5
13161,10/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,0,7
13162,11/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13,0.5,6.75
13163,12/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6.5,-2.5,2
13164,13/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8.5,-0.5,4
13165,14/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,2,6
13166,15/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-1,5.5
13167,16/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),2.4,11.5,-2,4.75
13168,17/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12.5,0,6.25
13169,18/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,2.5,6.25
13170,19/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-2,5
13171,20/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-1.5,1.75
13172,21/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.7,2.5,-1,0.75
13173,22/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-2,1
13174,23/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8.5,-0.5,4
13175,24/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-5,0
13176,25/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),10.8,2.5,-6,-1.75
13177,26/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),8.6,-2,-4,-3
13178,27/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-5,-2.5
13179,28/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-5,0
13180,29/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-3,0.5
13181,30/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4,0,2
13182,31/12/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,1,6.5
13183,01/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,3,9
13184,02/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,9,2,5.5
13185,03/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-3,4
13186,04/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-6,2.5
13187,05/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-6,3
13188,06/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-2,5
13189,07/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-2.5,6.25
13190,08/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-6.5,3.25
13191,09/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-6,3
13192,10/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-7.5,1.25
13193,11/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-6,2
13194,12/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-6.5,2.25
13195,13/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-1,5.5
13196,14/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-3,5
13197,15/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,1,7.5
13198,16/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-2,6
13199,17/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-4.5,4.25
13200,18/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-3.5,3.75
13201,19/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),9,5.5,-2,1.75
13202,20/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,9,3,6
13203,21/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-3,5.5
13204,22/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-2,4.5
13205,23/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-5,3.5
13206,24/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-1,-4,-2.5
13207,25/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-3,-6,-4.5
13208,26/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-6.5,-8,-7.25
13209,27/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-5.5,-10,-7.75
13210,28/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),20,0,-10,-5
13211,29/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,3,-5,-1
13212,30/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-5,-2.5
13213,31/01/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,3.5,-5,-0.75
13214,01/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-4,0.5
13215,02/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-2,1.5
13216,03/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,4.5,-3,0.75
13217,04/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-3.5,1.75
13218,05/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-6.5,-0.75
13219,06/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,3,-3.5,-0.25
13220,07/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),31.8,3.5,-1,1.25
13221,08/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-5,0
13222,09/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-5,2.5
13223,10/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-8,2.5
13224,11/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-5.5,4.75
13225,12/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-1,5.5
13226,13/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-2.5,2.75
13227,14/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-2,0
13228,15/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,1,-2,-0.5
13229,16/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-1,-5,-3
13230,17/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-7,-3.5
13231,18/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-8,-4
13232,19/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-5,0
13233,20/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-3,-1.5
13234,21/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-0.5,-9,-4.75
13235,22/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,1.5,-10,-4.25
13236,23/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),39.5,3.5,-13,-4.75
13237,24/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,4.5,-10,-2.75
13238,25/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-12.5,-4.25
13239,26/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-12,-4
13240,27/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-1,-12,-6.5
13241,28/02/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-5,-12,-8.5
13242,01/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,-3,-13.5,-8.25
13243,02/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-13.5,-4.25
13244,03/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-10,-3
13245,04/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-5.5,-1.75
13246,05/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,4.5,-5,-0.25
13247,06/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),12.2,4.5,-2,1.25
13248,07/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,1,-6,-2.5
13249,08/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-6,0.5
13250,09/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-6.5,3.75
13251,10/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-6.5,4.75
13252,11/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-6,5
13253,12/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-6,5
13254,13/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,-3,6.75
13255,14/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,1.5,8.25
13256,15/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,17,1.5,9.25
13257,16/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,18,1.5,9.75
13258,17/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3.5,10.75
13259,18/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,18,1,9.5
13260,19/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,20,-1.5,9.25
13261,20/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,20,4,12
13262,21/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,4,10.25
13263,22/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,6,10.5
13264,23/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),3.3,14,1.5,7.75
13265,24/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,3.5,9.25
13266,25/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),4,14,3.5,8.75
13267,26/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),3.6,12,2,7
13268,27/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,3.5,7.25
13269,28/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,12.5,0,6.25
13270,29/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),3.5,14,4.5,9.25
13271,30/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,1,7.5
13272,31/03/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,18,-0.5,8.75
13273,01/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,18,0.5,9.25
13274,02/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),8.7,12,2.5,7.25
13275,03/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),2,10,2.5,6.25
13276,04/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,6,8.5
13277,05/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,6.5,10.25
13278,06/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,17,6,11.5
13279,07/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),7,18,2,10
13280,08/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),4.5,6.5,2.5,4.5
13281,09/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-2.5,-0.25
13282,10/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-3,-0.5
13283,11/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-1.5,1.75
13284,12/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,7.5,1.5,4.5
13285,13/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,-2.5,4.25
13286,14/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),1.3,15,-0.5,7.25
13287,15/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),1.3,8,-0.5,3.75
13288,16/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-2,1.5
13289,17/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-3,2
13290,18/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-1.5,2.75
13291,19/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),7.5,13,-1.5,5.75
13292,20/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,11,1,6
13293,21/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,13,2.5,7.75
13294,22/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,17,6.5,11.75
13295,23/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,17,2,9.5
13296,24/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),3,10,2,6
13297,25/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,16,0,8
13298,26/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,19,-0.5,9.25
13299,27/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,22,3,12.5
13300,28/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,23,5,14
13301,29/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,24,8,16
13302,30/04/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,24,6.5,15.25
13303,01/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,23,5.5,14.25
13304,02/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,21,4,12.5
13305,03/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,19,1,10
13306,04/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,13,6.5,9.75
13307,05/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,9,3,6
13308,06/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3,10.5
13309,07/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,23,0,11.5
13310,08/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,21,4,12.5
13311,09/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),6.3,21,5.5,13.25
13312,10/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),1.5,16,5.5,10.75
13313,11/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),12.5,18,1,9.5
13314,12/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),2.3,16,5,10.5
13315,13/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),2.5,16,8,12
13316,14/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,3,9
13317,15/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,15,3,9
13318,16/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-0.5,6.75
13319,17/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),15.5,8,2,5
13320,18/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,14,3.5,8.75
13321,19/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,23,2.5,12.75
13322,20/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,25,4,14.5
13323,21/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,19,6.5,12.75
13324,22/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,16,6.5,11.25
13325,23/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,19,2.5,10.75
13326,24/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,26,3.5,14.75
13327,25/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,27,7.5,17.25
13328,26/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,28,7,17.5
13329,27/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,27,7,17
13330,28/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,25,7,16
13331,29/05/2005,BARRIOMARTIN (MOLINO PIQUERAS),0,21,5.5,13.25
