"","date","precip_day_mm","rh_mean_day","se_rh_day","rh_max_day","se_rh_max","rh_min_day","se_rh_min","temp_mean_day","se_temp_day","temp_max_day","se_temp_max","temp_min_day","se_temp_min"
"2987",2022-03-06,1.7,99,0,99,0,99,0,0.804305555555556,0.0493655997590084,2.2,0.0493655997590084,-0.12,0.0493655997590084
"2988",2022-03-07,0,94.2451388888889,0.478693092074327,99,0.478693092074327,82.5,0.478693092074327,3.10506944444444,0.143671674601593,5.91,0.143671674601593,0.8,0.143671674601593
"2989",2022-03-08,0.4,83.2191666666667,0.941074356800351,99.1,0.941074356800351,58.65,0.941074356800351,5.05506944444444,0.166839304426833,9.38,0.166839304426833,2.12,0.166839304426833
"2990",2022-03-09,0.1,91.5655555555556,0.464224062248659,99.1,0.464224062248659,77.82,0.464224062248659,5.14048611111111,0.136099665601702,7.68,0.136099665601702,2.68,0.136099665601702
"2991",2022-03-10,3.5,87.0459722222222,1.05568107966026,99.1,1.05568107966026,65.91,1.05568107966026,7.17840277777778,0.163024589957445,10.09,0.163024589957445,4.24,0.163024589957445
"2992",2022-03-11,2.6,84.0241666666667,1.31712219739367,99.1,1.31712219739367,48.59,1.31712219739367,7.00701388888889,0.197207315606892,12.27,0.197207315606892,2.61,0.197207315606892
"2993",2022-03-12,0.5,82.7678472222222,1.31655752978981,99.1,1.31655752978981,56.93,1.31655752978981,5.44611111111111,0.198864616985533,8.82,0.198864616985533,1.66,0.198864616985533
"2994",2022-03-13,4.4,75.4158333333333,1.77248544076486,99.1,1.77248544076486,42.28,1.77248544076486,5.80222222222222,0.205706408977196,9.46,0.205706408977196,1.54,0.205706408977196
"2995",2022-03-14,3.9,84.0963194444444,1.12012227879351,99.1,1.12012227879351,59.38,1.12012227879351,6.27805555555556,0.0742030487345979,8.3,0.0742030487345979,4.87,0.0742030487345979
"2996",2022-03-15,0,81.2659027777778,0.674608712836609,94.8,0.674608712836609,67.59,0.674608712836609,10.8603472222222,0.150083647138028,14.5,0.150083647138028,8.23,0.150083647138028
"2997",2022-03-16,0.8,92.4188888888889,0.852740469535119,99.1,0.852740469535119,69.01,0.852740469535119,7.73631944444444,0.128419761202418,10.84,0.128419761202418,5.09,0.128419761202418
"2998",2022-03-17,1.9,99.0013888888889,0.000978652836519638,99.1,0.000978652836519638,99,0.000978652836519638,3.75388888888889,0.0469114160396765,5.03,0.0469114160396765,2.49,0.0469114160396765
"2999",2022-03-18,0.2,98.7506944444444,0.174217075739417,99,0.174217075739417,80.9,0.174217075739417,3.93506944444444,0.06578606905404,7.58,0.06578606905404,2.93,0.06578606905404
