"","date","precip_mm","temperatura_maxima","temperatura_minima","temp_air_celcius"
"8311",2022-10-04,0,26.6,15.1,20.85
"8312",2022-10-05,0,28.5,11.4,19.95
"8313",2022-10-06,0,22.7,14.3,18.5
"8314",2022-10-07,1,26.8,11.8,19.3
"8315",2022-10-08,0,19.5,16.6,18.05
"8316",2022-10-09,0,27.5,13,20.25
"8317",2022-10-10,0.4,21.7,13,17.35
"8318",2022-10-11,0.6,20,15.4,17.7
"8319",2022-10-12,0,19.5,16.1,17.8
"8320",2022-10-13,0,22.5,13.1,17.8
"8321",2022-10-14,1.2,24.2,13.3,18.75
"8322",2022-10-15,0,28.5,11.6,20.05
"8323",2022-10-16,1,28.2,11.5,19.85
"8324",2022-10-17,0,28.5,17.9,23.2
"8325",2022-10-18,0,29.1,14,21.55
"8326",2022-10-19,0,29.5,14.1,21.8
"8327",2022-10-20,0,25.5,14.1,19.8
"8328",2022-10-21,0,22.1,17.3,19.7
"8329",2022-10-22,2.8,25.3,15.3,20.3
"8330",2022-10-23,0,27.4,14.2,20.8
"8331",2022-10-24,0,23.6,14.2,18.9
"8332",2022-10-25,0,28.4,10.9,19.65
"8333",2022-10-26,0,28.2,11.9,20.05
"8334",2022-10-27,0,28.1,11.8,19.95
"8335",2022-10-28,0,24.7,19.9,22.3
"8336",2022-10-29,0,29,14.7,21.85
"8337",2022-10-30,4,21.9,13.9,17.9
"8338",2022-10-31,8.4,21.6,13.2,17.4
"8339",2022-11-01,0,20.7,12.4,16.55
"8340",2022-11-02,0.1,21.6,10.3,15.95
"8341",2022-11-03,13.1,19.6,10.7,15.15
"8342",2022-11-04,13.4,15.9,8.1,12
"8343",2022-11-05,0,17.8,7.3,12.55
"8344",2022-11-06,0,19.8,3.5,11.65
"8345",2022-11-07,0,21.3,3.6,12.45
"8346",2022-11-08,0.2,19.6,10,14.8
"8347",2022-11-09,0.3,15.9,13.5,14.7
"8348",2022-11-10,0,18.7,7.1,12.9
"8349",2022-11-11,0,22.4,5.1,13.75
"8350",2022-11-12,0,23,10,16.5
"8351",2022-11-13,0,23.2,7.6,15.4
"8352",2022-11-14,2.9,17.3,7.4,12.35
"8353",2022-11-15,8.3,18,11.2,14.6
"8354",2022-11-16,1.2,18.2,9.2,13.7
"8355",2022-11-17,5.7,17.2,8.8,13
"8356",2022-11-18,29,11.9,8.6,10.25
"8357",2022-11-19,32,9.1,6.6,7.85
"8358",2022-11-20,11.9,12.3,5.6,8.95
"8359",2022-11-21,35.2,12,5.6,8.8
"8360",2022-11-22,23.2,11.6,4.8,8.2
"8361",2022-11-23,2.3,14.2,9,11.6
"8362",2022-11-24,13.5,12,7.5,9.75
"8363",2022-11-25,13,10.6,8,9.3
"8364",2022-11-26,0,13.2,7.5,10.35
"8365",2022-11-27,6.4,15.5,4,9.75
"8366",2022-11-28,24.2,16.5,9,12.75
"8367",2022-11-29,NA,NA,9,NA
"8368",2022-11-30,0,12.7,8.5,10.6
"8369",2022-12-01,0,9.2,2.6,5.9
"8370",2022-12-02,2.6,8.3,1.9,5.1
"8371",2022-12-03,1.2,8.3,1.9,5.1
"8372",2022-12-04,0,8.4,0.8,4.6
"8373",2022-12-05,0.7,12.6,-0.6,6
"8374",2022-12-06,0,16,7,11.5
"8375",2022-12-07,0.2,13.3,7.9,10.6
"8376",2022-12-08,3.1,11.3,7.4,9.35
"8377",2022-12-09,1.5,14.5,7.5,11
"8378",2022-12-10,0,6.5,0.5,3.5
"8379",2022-12-11,0,5.1,-1.8,1.65
"8380",2022-12-12,11.3,10.3,1.3,5.8
"8381",2022-12-13,1.6,16.2,7,11.6
"8382",2022-12-14,0.1,17.5,8.9,13.2
"8383",2022-12-15,12,15.8,7.8,11.8
"8384",2022-12-16,0.1,10.3,7.5,8.9
"8385",2022-12-17,0,12.5,4.2,8.35
"8386",2022-12-18,0,16.2,2.9,9.55
"8387",2022-12-19,0,16.9,14.3,15.6
"8388",2022-12-20,1.6,17.2,13.6,15.4
"8389",2022-12-21,0,18.2,6.6,12.4
"8390",2022-12-22,0,16.9,6,11.45
"8391",2022-12-23,0,19.8,6.6,13.2
"8392",2022-12-24,0,18.7,7.2,12.95
"8393",2022-12-25,0,19.6,10.4,15
"8394",2022-12-26,0,18.9,10.6,14.75
"8395",2022-12-27,0,17.3,10,13.65
"8396",2022-12-28,0,17.6,5.8,11.7
"8397",2022-12-29,10.5,16.5,10.5,13.5
"8398",2022-12-30,0,19.4,10.4,14.9
"8399",2022-12-31,0,21.9,13.3,17.6
"8400",2023-01-01,0.4,21.6,8,14.8
"8401",2023-01-02,1.7,12.1,10.6,11.35
"8402",2023-01-03,0,14.4,6.4,10.4
"8403",2023-01-04,0,13.9,1,7.45
"8404",2023-01-05,0,15.5,6,10.75
"8405",2023-01-06,0,13.2,0.4,6.8
"8406",2023-01-07,3,12.6,1.2,6.9
"8407",2023-01-08,18.3,12.6,5.8,9.2
"8408",2023-01-09,5.7,9.1,7.1,8.1
"8409",2023-01-10,1.4,14.9,5.7,10.3
"8410",2023-01-11,3.4,11.6,4.3,7.95
"8411",2023-01-12,0.4,12.8,3.9,8.35
"8412",2023-01-13,0.2,11.7,3.6,7.65
"8413",2023-01-14,5,15.6,4,9.8
"8414",2023-01-15,17,8.6,8,8.3
"8415",2023-01-16,54.3,7.5,2.6,5.05
"8416",2023-01-17,34.2,8.3,5.8,7.05
"8417",2023-01-18,32,4.9,0.8,2.85
"8418",2023-01-19,23,9.9,0.4,5.15
"8419",2023-01-20,0,8.9,0.7,4.8
"8420",2023-01-21,1.7,5.5,-2.5,1.5
"8421",2023-01-22,0,7.9,-2.6,2.65
"8422",2023-01-23,0,2.7,1,1.85
"8423",2023-01-24,0,3.7,1,2.35
"8424",2023-01-25,6.1,4.1,1.1,2.6
"8425",2023-01-26,3,9,2.3,5.65
"8426",2023-01-27,0.6,4.6,0.8,2.7
"8427",2023-01-28,0,3.4,1.6,2.5
"8428",2023-01-29,0,4.6,2.1,3.35
"8429",2023-01-30,0,9,1.3,5.15
"8430",2023-01-31,0,11.9,4,7.95
"8431",2023-02-01,0,9.4,4.4,6.9
"8432",2023-02-02,0,12.4,-1.6,5.4
"8433",2023-02-03,0,14,-1.7,6.15
"8434",2023-02-04,0,9.3,-1.3,4
"8435",2023-02-05,0,10.3,6.4,8.35
"8436",2023-02-06,0,10.8,3.6,7.2
"8437",2023-02-07,0,6.5,-1.6,2.45
"8438",2023-02-08,0,12.3,0,6.15
"8439",2023-02-09,0,13.2,-1.6,5.8
"8440",2023-02-10,0,14.8,-3.5,5.65
"8441",2023-02-11,0,16.1,-3.7,6.2
"8442",2023-02-12,0,16.3,0.1,8.2
"8443",2023-02-13,0,18.7,-1.7,8.5
"8444",2023-02-14,0,18.9,1.6,10.25
"8445",2023-02-15,0,19.3,8.4,13.85
"8446",2023-02-16,0,19.9,-0.4,9.75
"8447",2023-02-17,0,21.8,-0.8,10.5
"8448",2023-02-18,0,22.7,-0.1,11.3
"8449",2023-02-19,0,18.4,0.9,9.65
"8450",2023-02-20,0,24.4,5.2,14.8
"8451",2023-02-21,1,22.3,9.5,15.9
"8452",2023-02-22,15.7,13.9,7.4,10.65
"8453",2023-02-23,24,5.3,4.9,5.1
"8454",2023-02-24,1,11.9,-0.1,5.9
"8455",2023-02-25,0,10.5,-1.8,4.35
"8456",2023-02-26,0,9.5,5.6,7.55
"8457",2023-02-27,0,2.9,0,1.45
"8458",2023-02-28,0,5.6,-2.2,1.7
"8459",2023-03-01,0,8.4,-1.9,3.25
"8460",2023-03-02,0.9,8,-1.5,3.25
"8461",2023-03-03,0.9,9.8,2.9,6.35
"8462",2023-03-04,0,12.5,-1.9,5.3
"8463",2023-03-05,0,17.5,-2.1,7.7
"8464",2023-03-06,0,15.4,2,8.7
"8465",2023-03-07,1.5,15.2,9.9,12.55
"8466",2023-03-08,3,19.9,7.5,13.7
"8467",2023-03-09,2.7,21.6,6.3,13.95
"8468",2023-03-10,0,16.4,15.3,15.85
"8469",2023-03-11,23.8,17.7,9,13.35
"8470",2023-03-12,0.3,23.7,10.6,17.15
"8471",2023-03-13,3.3,25.9,10.9,18.4
"8472",2023-03-14,1.3,14.6,9.3,11.95
"8473",2023-03-15,0,20.9,7.3,14.1
"8474",2023-03-16,0,26.9,8,17.45
"8475",2023-03-17,1.2,17,7.5,12.25
"8476",2023-03-18,23.8,18,10,14
"8477",2023-03-19,0.5,19.6,7.5,13.55
"8478",2023-03-20,0,22.9,4.4,13.65
"8479",2023-03-21,0,19.7,3.5,11.6
"8480",2023-03-22,0,23.7,5.2,14.45
"8481",2023-03-23,0,24.6,6.2,15.4
"8482",2023-03-24,0,15.6,13.9,14.75
"8483",2023-03-25,3,22.4,2.9,12.65
"8484",2023-03-26,3,17.9,12.4,15.15
"8485",2023-03-27,1,16,7.6,11.8
"8486",2023-03-28,0,24.6,1.9,13.25
"8487",2023-03-29,0,28.6,9.1,18.85
"8488",2023-03-30,0,26.3,8,17.15
"8489",2023-03-31,1.3,16.1,14,15.05
"8490",2023-04-01,41.8,13.1,10.3,11.7
"8491",2023-04-02,9.5,11.3,7.3,9.3
"8492",2023-04-03,0.6,16.1,7.9,12
"8493",2023-04-04,0,15.3,4.8,10.05
"8494",2023-04-05,0,18.6,1.6,10.1
"8495",2023-04-06,0,21.1,3.8,12.45
"8496",2023-04-07,0,23.8,2,12.9
"8497",2023-04-08,0,24.4,3.9,14.15
"8498",2023-04-09,0,28.3,5,16.65
"8499",2023-04-10,0,22.6,5.9,14.25
"8500",2023-04-11,0,25.1,13,19.05
"8501",2023-04-12,16.1,11.3,6.1,8.7
"8502",2023-04-13,12.1,10.4,5.4,7.9
"8503",2023-04-14,5.9,13.9,5.7,9.8
"8504",2023-04-15,5.5,12.2,8.9,10.55
"8505",2023-04-16,0,17,4.3,10.65
"8506",2023-04-17,0,18.9,4.7,11.8
"8507",2023-04-18,0,19.2,5.9,12.55
"8508",2023-04-19,0,27,5,16
"8509",2023-04-20,0,24.6,5.5,15.05
"8510",2023-04-21,5.9,28.8,5.9,17.35
"8511",2023-04-22,9.8,18.7,13,15.85
"8512",2023-04-23,1.6,17,8.8,12.9
"8513",2023-04-24,1.4,19.9,9,14.45
"8514",2023-04-25,5,19,10.6,14.8
"8515",2023-04-26,0.3,25.4,13.5,19.45
"8516",2023-04-27,0,29.3,13.2,21.25
"8517",2023-04-28,0,30.2,12,21.1
"8518",2023-04-29,1.9,17.9,16.5,17.2
"8519",2023-04-30,0.2,20.4,12.9,16.65
"8520",2023-05-01,0,20.4,12.5,16.45
"8521",2023-05-02,0,24.1,9.4,16.75
"8522",2023-05-03,0,31.2,8.4,19.8
"8523",2023-05-04,0,26.6,11.3,18.95
"8524",2023-05-05,0,25.5,10,17.75
"8525",2023-05-06,0.3,27.7,9.7,18.7
"8526",2023-05-07,0,23.2,13,18.1
"8527",2023-05-08,0,24.8,9.1,16.95
"8528",2023-05-09,6,18.9,10.9,14.9
"8529",2023-05-10,6.1,16.7,9.8,13.25
"8530",2023-05-11,28.6,15,9.2,12.1
"8531",2023-05-12,36.3,18.8,9.2,14
"8532",2023-05-13,43,16.8,9.4,13.1
"8533",2023-05-14,29.2,17.4,10.5,13.95
"8534",2023-05-15,26.4,17.9,11.3,14.6
"8535",2023-05-16,1.1,17.9,10.8,14.35
"8536",2023-05-17,0,19.2,5.6,12.4
"8537",2023-05-18,0,18.8,6.1,12.45
"8538",2023-05-19,4.4,18.9,6.9,12.9
"8539",2023-05-20,0,17,10.8,13.9
"8540",2023-05-21,0,20.6,10.2,15.4
"8541",2023-05-22,2.2,19,11.1,15.05
"8542",2023-05-23,0.6,20.1,13.7,16.9
"8543",2023-05-24,0.1,19.3,14,16.65
"8544",2023-05-25,0.2,20.2,13.4,16.8
"8545",2023-05-26,0,24.7,8.6,16.65
"8546",2023-05-27,0,28.7,11.7,20.2
"8547",2023-05-28,0.5,27.4,12.6,20
"8548",2023-05-29,0,25.8,13.5,19.65
"8549",2023-05-30,0.4,27,13.6,20.3
"8550",2023-05-31,0,26,14.1,20.05
"8551",2023-06-01,0,23,13.3,18.15
"8552",2023-06-02,0,27.7,13,20.35
"8553",2023-06-03,1,27.2,12.5,19.85
"8554",2023-06-04,0.8,26,12.6,19.3
"8555",2023-06-05,9.6,26.7,13.6,20.15
"8556",2023-06-06,1.1,27.7,16.4,22.05
"8557",2023-06-07,0,25.7,15.4,20.55
"8558",2023-06-08,0,27.4,16.4,21.9
"8559",2023-06-09,0,30,18.1,24.05
"8560",2023-06-10,0,28.3,14.5,21.4
"8561",2023-06-11,14,25.5,17.8,21.65
"8562",2023-06-12,0,26.2,16.4,21.3
"8563",2023-06-13,63.4,24.8,16.2,20.5
"8564",2023-06-14,0.5,19.7,16.2,17.95
"8565",2023-06-15,0,25.1,15.2,20.15
"8566",2023-06-16,0,29.5,14.3,21.9
"8567",2023-06-17,7.1,30.5,18.4,24.45
"8568",2023-06-18,2.8,29.4,17.5,23.45
"8569",2023-06-19,2.3,24.4,17.2,20.8
"8570",2023-06-20,16.9,24.2,17.2,20.7
"8571",2023-06-21,5.6,25.2,18.5,21.85
"8572",2023-06-22,0.7,25.8,18.1,21.95
"8573",2023-06-23,0,28.1,15.6,21.85
"8574",2023-06-24,0,30.5,15.6,23.05
"8575",2023-06-25,0,25.7,14.6,20.15
"8576",2023-06-26,0,23,18.5,20.75
"8577",2023-06-27,0.1,21.7,17.3,19.5
"8578",2023-06-28,0,24.4,17.1,20.75
"8579",2023-06-29,8.1,23.5,17.8,20.65
"8580",2023-06-30,0,20.4,14.6,17.5
"8581",2023-07-01,0,22,14.9,18.45
"8582",2023-07-02,0.7,22.8,14.8,18.8
"8583",2023-07-03,0,25.5,13.5,19.5
"8584",2023-07-04,0,25,18.2,21.6
"8585",2023-07-05,0,25.2,15.1,20.15
"8586",2023-07-06,34.6,29.5,16.6,23.05
"8587",2023-07-07,0.9,28,15.8,21.9
"8588",2023-07-08,0,30.4,17.3,23.85
"8589",2023-07-09,0,24.9,20.1,22.5
"8590",2023-07-10,0,31.7,16.2,23.95
"8591",2023-07-11,0,24.3,19.9,22.1
"8592",2023-07-12,0,25.9,16.6,21.25
"8593",2023-07-13,0,25.6,17.4,21.5
"8594",2023-07-14,0,35.5,14.6,25.05
"8595",2023-07-15,0.1,22,16.6,19.3
"8596",2023-07-16,0,23.4,14.4,18.9
"8597",2023-07-17,0,26,17.3,21.65
"8598",2023-07-18,0.3,28.6,17.3,22.95
"8599",2023-07-19,0.1,24.7,18.9,21.8
"8600",2023-07-20,2.1,22.4,17.7,20.05
"8601",2023-07-21,0.3,24,17,20.5
"8602",2023-07-22,0,27.3,15.3,21.3
"8603",2023-07-23,0,30.2,15.8,23
"8604",2023-07-24,1.6,21.4,16.5,18.95
"8605",2023-07-25,5.1,17.7,15.2,16.45
"8606",2023-07-26,0,22.3,14.4,18.35
"8607",2023-07-27,7,33.2,14.3,23.75
"8608",2023-07-28,0,30.5,15.8,23.15
"8609",2023-07-29,1.5,29.1,17.8,23.45
"8610",2023-07-30,0,21.5,18.3,19.9
"8611",2023-07-31,0,28.5,15.4,21.95
"8612",2023-08-01,0,26.5,14.5,20.5
"8613",2023-08-02,3,30.1,16.5,23.3
"8614",2023-08-03,15.8,21.5,16.2,18.85
"8615",2023-08-04,27,19.6,14.1,16.85
"8616",2023-08-05,4,25.5,13.2,19.35
"8617",2023-08-06,0,23.2,13.7,18.45
"8618",2023-08-07,0,25.2,11.3,18.25
"8619",2023-08-08,0,30,13.4,21.7
"8620",2023-08-09,0.6,33,13.9,23.45
"8621",2023-08-10,0,27.5,19,23.25
"8622",2023-08-11,0,31.4,16.4,23.9
"8623",2023-08-12,0.4,27.4,18,22.7
"8624",2023-08-13,0,24.6,17.9,21.25
"8625",2023-08-14,0,27.7,19.5,23.6
"8626",2023-08-15,5.3,27.3,18.1,22.7
"8627",2023-08-16,0,24.9,18.3,21.6
"8628",2023-08-17,0,31.5,19.3,25.4
"8629",2023-08-18,0,36,19.4,27.7
"8630",2023-08-19,0,33.2,16.8,25
"8631",2023-08-20,0,30.3,20,25.15
"8632",2023-08-21,0,32.4,20.9,26.65
"8633",2023-08-22,0,31.3,21.2,26.25
"8634",2023-08-23,0,37.5,21.6,29.55
"8635",2023-08-24,0,39.7,20.3,30
"8636",2023-08-25,0,25.8,20.2,23
"8637",2023-08-26,3.2,21.4,17.8,19.6
"8638",2023-08-27,42.6,19.2,14.1,16.65
"8639",2023-08-28,44.9,20.2,14.1,17.15
"8640",2023-08-29,5.5,20.6,14.7,17.65
"8641",2023-08-30,4.1,19.4,14.6,17
"8642",2023-08-31,0,25.4,12.5,18.95
"8643",2023-09-01,14.5,29.4,12.9,21.15
"8644",2023-09-02,47.1,17,14.7,15.85
"8645",2023-09-03,0.2,25.6,13.6,19.6
"8646",2023-09-04,0,30,16.4,23.2
"8647",2023-09-05,0,30.9,17.5,24.2
"8648",2023-09-06,0,30.5,17.1,23.8
"8649",2023-09-07,0,31,15.8,23.4
"8650",2023-09-08,0,30.4,16.5,23.45
"8651",2023-09-09,1.6,31.7,16.1,23.9
"8652",2023-09-10,10,31.2,16.1,23.65
"8653",2023-09-11,3.8,26.6,17.2,21.9
"8654",2023-09-12,9.4,23,17.4,20.2
"8655",2023-09-13,0.6,22.6,16.8,19.7
"8656",2023-09-14,0,27,16.7,21.85
"8657",2023-09-15,1.4,26,15.9,20.95
"8658",2023-09-16,1.9,25.5,16.5,21
"8659",2023-09-17,0,26.4,17.4,21.9
"8660",2023-09-18,0,26.5,15.4,20.95
"8661",2023-09-19,0,26.5,14.8,20.65
"8662",2023-09-20,0,27.9,14.4,21.15
"8663",2023-09-21,13.8,18.6,14.1,16.35
"8664",2023-09-22,2.3,18.6,12.2,15.4
"8665",2023-09-23,0,21.5,11.3,16.4
"8666",2023-09-24,0.4,27.5,9.6,18.55
"8667",2023-09-25,0,26.7,9.3,18
"8668",2023-09-26,0,25.8,10.4,18.1
"8669",2023-09-27,0,27,11.6,19.3
"8670",2023-09-28,0,30.3,12,21.15
"8671",2023-09-29,0,29.1,13.9,21.5
"8672",2023-09-30,0,30,14.2,22.1
"8673",2023-10-01,0,30.5,14.4,22.45
"8674",2023-10-02,0,31.7,13.7,22.7
"8675",2023-10-03,0,23.7,15,19.35
"8676",2023-10-04,0,26,14.6,20.3
"8677",2023-10-05,0,28.5,15.7,22.1
"8678",2023-10-06,0,29.3,15.6,22.45
"8679",2023-10-07,0,28.6,15.4,22
"8680",2023-10-08,0,29.4,12.5,20.95
"8681",2023-10-09,0,28.3,12.9,20.6
"8682",2023-10-10,0,29.1,14.1,21.6
"8683",2023-10-11,0,29.3,12.9,21.1
"8684",2023-10-12,0,29,10.6,19.8
"8685",2023-10-13,1.5,26.9,11.2,19.05
"8686",2023-10-14,3.4,22.8,12.8,17.8
"8687",2023-10-15,1,19.4,14,16.7
"8688",2023-10-16,0,23.2,13.3,18.25
"8689",2023-10-17,0,27.6,14.4,21
"8690",2023-10-18,0,26.5,18.8,22.65
"8691",2023-10-19,4.3,21,16.2,18.6
"8692",2023-10-20,4.6,16.6,13,14.8
"8693",2023-10-21,0,19.5,6.9,13.2
"8694",2023-10-22,15.1,20.2,5.3,12.75
"8695",2023-10-23,11.2,18.9,11.2,15.05
"8696",2023-10-24,0,17.4,9.9,13.65
"8697",2023-10-25,13.1,19.3,9.7,14.5
"8698",2023-10-26,23.2,16.1,15,15.55
"8699",2023-10-27,0,20.6,7.5,14.05
"8700",2023-10-28,0,21.1,7.4,14.25
"8701",2023-10-29,16.8,20,17,18.5
"8702",2023-10-30,0,19.8,13.3,16.55
"8703",2023-10-31,0,18.8,6.4,12.6
"8704",2023-11-01,38,19.8,9.3,14.55
"8705",2023-11-02,8.2,18.6,11.9,15.25
"8706",2023-11-03,6.8,11.6,6.4,9
"8707",2023-11-04,1.5,18.9,7.9,13.4
"8708",2023-11-05,0.9,18.7,7.5,13.1
"8709",2023-11-06,0.4,16.9,6.9,11.9
"8710",2023-11-07,1.5,14.1,4.9,9.5
"8711",2023-11-08,10.1,16.4,4.9,10.65
"8712",2023-11-09,1.1,14.9,10.5,12.7
"8713",2023-11-10,5.5,13.3,9.2,11.25
"8714",2023-11-11,8.4,14.9,10.6,12.75
"8715",2023-11-12,0.2,19.5,11.6,15.55
"8716",2023-11-13,0,21.5,10,15.75
"8717",2023-11-14,2.6,22.1,11.4,16.75
"8718",2023-11-15,0.3,18.3,13.4,15.85
"8719",2023-11-16,4.1,16.9,10.8,13.85
"8720",2023-11-17,0,16.3,10.7,13.5
"8721",2023-11-18,0,19.6,5.9,12.75
"8722",2023-11-19,0,18.3,5.9,12.1
"8723",2023-11-20,23,14.3,7.8,11.05
"8724",2023-11-21,59.5,11.3,9.3,10.3
"8725",2023-11-22,0,11.5,9.4,10.45
"8726",2023-11-23,0.7,12,4.7,8.35
"8727",2023-11-24,1.8,10.9,6.7,8.8
"8728",2023-11-25,0,13.1,8,10.55
"8729",2023-11-26,0,11.1,3.8,7.45
"8730",2023-11-27,17.3,10.9,3.2,7.05
"8731",2023-11-28,6.1,12.7,9.9,11.3
"8732",2023-11-29,10.8,17.4,9.8,13.6
"8733",2023-11-30,21.2,12.9,9.3,11.1
"8734",2023-12-01,23.6,9.4,8.9,9.15
"8735",2023-12-02,1,9.5,6.9,8.2
"8736",2023-12-03,0,11.9,2.9,7.4
"8737",2023-12-04,10,12.4,2.6,7.5
"8738",2023-12-05,0,10.4,5.8,8.1
"8739",2023-12-06,0,10.7,5.1,7.9
"8740",2023-12-07,8.4,11.8,2.3,7.05
"8741",2023-12-08,3.2,11.8,8.4,10.1
"8742",2023-12-09,0.9,14.2,5,9.6
"8743",2023-12-10,0.1,18.2,5,11.6
"8744",2023-12-11,0,18.7,5,11.85
"8745",2023-12-12,13.7,14.3,9.9,12.1
"8746",2023-12-13,48.7,10,8.6,9.3
"8747",2023-12-14,20.4,10.3,7.6,8.95
"8748",2023-12-15,2,12.4,7.9,10.15
"8749",2023-12-16,0,11.4,4.1,7.75
"8750",2023-12-17,0,12.8,-0.2,6.3
"8751",2023-12-18,0,11.6,-1,5.3
"8752",2023-12-19,19,9.6,1,5.3
"8753",2023-12-20,11,10,5.1,7.55
"8754",2023-12-21,7.1,11.4,8.3,9.85
"8755",2023-12-22,6.5,12.8,9.1,10.95
"8756",2023-12-23,2.7,12.4,8.9,10.65
"8757",2023-12-24,0,12.4,5.9,9.15
"8758",2023-12-25,0,9.9,1.6,5.75
"8759",2023-12-26,0,10.8,-0.4,5.2
"8760",2023-12-27,0,16.8,-0.1,8.35
"8761",2023-12-28,1,14.7,1.3,8
"8762",2023-12-29,1,13.2,6.4,9.8
"8763",2023-12-30,1.1,15.1,5.5,10.3
"8764",2023-12-31,3.9,11.7,7.9,9.8
"8765",2024-01-01,0,17.7,4.2,10.95
"8766",2024-01-02,0,15.2,6.4,10.8
"8767",2024-01-03,0.2,14.2,9.9,12.05
"8768",2024-01-04,8.4,13.9,2.1,8
"8769",2024-01-05,64.2,8.9,7.5,8.2
"8770",2024-01-06,33.2,6.3,4.5,5.4
"8771",2024-01-07,0,6.3,3.9,5.1
"8772",2024-01-08,0,6.3,2.7,4.5
"8773",2024-01-09,0.4,5.1,-2,1.55
"8774",2024-01-10,4.4,5.2,-3,1.1
"8775",2024-01-11,0,5.6,1.8,3.7
"8776",2024-01-12,0,8.9,-0.2,4.35
"8777",2024-01-13,0,10.9,-1.5,4.7
"8778",2024-01-14,3.1,11.7,5.5,8.6
"8779",2024-01-15,8.1,12.9,5.5,9.2
"8780",2024-01-16,1.1,18,8.4,13.2
"8781",2024-01-17,0,19.8,9.8,14.8
"8782",2024-01-18,5.9,18.7,14.8,16.75
"8783",2024-01-19,0,5.8,2.9,4.35
"8784",2024-01-20,0,10.4,-3.4,3.5
"8785",2024-01-21,0,15.5,2,8.75
"8786",2024-01-22,0.4,16,5.9,10.95
"8787",2024-01-23,0,18.9,4,11.45
"8788",2024-01-24,0,19.8,6,12.9
"8789",2024-01-25,0,16.8,2.9,9.85
"8790",2024-01-26,0,16,2.8,9.4
"8791",2024-01-27,0,19,3.8,11.4
"8792",2024-01-28,0,21,6.3,13.65
"8793",2024-01-29,0,18,12,15
"8794",2024-01-30,0,17.2,10,13.6
"8795",2024-01-31,0,19,1.9,10.45
"8796",2024-02-01,0.7,7.8,1.8,4.8
"8797",2024-02-02,0.4,14.5,7.8,11.15
"8798",2024-02-03,0,20.7,5.4,13.05
"8799",2024-02-04,0,15.4,4,9.7
"8800",2024-02-05,0,17.7,6.1,11.9
"8801",2024-02-06,0,12.9,5.9,9.4
"8802",2024-02-07,3.2,17.5,0.9,9.2
"8803",2024-02-08,1.3,16.2,7.6,11.9
"8804",2024-02-09,14.5,16.4,11,13.7
"8805",2024-02-10,4.7,10.8,7.8,9.3
"8806",2024-02-11,0.3,14,6,10
"8807",2024-02-12,4,13.8,4.4,9.1
"8808",2024-02-13,0,21.5,3.8,12.65
"8809",2024-02-14,0,18.5,3.9,11.2
"8810",2024-02-15,22,24.5,14.1,19.3
"8811",2024-02-16,5.2,15.5,10.2,12.85
"8812",2024-02-17,0,15.9,7.5,11.7
"8813",2024-02-18,3.1,18.3,2.9,10.6
"8814",2024-02-19,0.2,15.6,8.6,12.1
"8815",2024-02-20,0,17,8.6,12.8
"8816",2024-02-21,0,16.4,1.8,9.1
"8817",2024-02-22,11.3,19.7,12.6,16.15
"8818",2024-02-23,10,11.6,3.4,7.5
"8819",2024-02-24,14.9,9.2,4,6.6
"8820",2024-02-25,9.2,13.9,4.1,9
"8821",2024-02-26,88.1,11.9,7.4,9.65
"8822",2024-02-27,39.2,8.1,6.4,7.25
"8823",2024-02-28,4,11.4,5.7,8.55
"8824",2024-02-29,18,14.4,6.9,10.65
"8825",2024-03-01,7.7,13.6,4.4,9
"8826",2024-03-02,33.1,13.7,9.4,11.55
"8827",2024-03-03,8.5,7.9,3.2,5.55
"8828",2024-03-04,6.4,13,2.3,7.65
"8829",2024-03-05,0,13.6,3.3,8.45
"8830",2024-03-06,0,18.3,0.8,9.55
"8831",2024-03-07,2.7,20.3,0.8,10.55
"8832",2024-03-08,8.5,14.2,5.8,10
"8833",2024-03-09,1.5,15.2,7.2,11.2
"8834",2024-03-10,20.2,13.6,4.4,9
"8835",2024-03-11,7.2,10.4,6.9,8.65
"8836",2024-03-12,0,15.4,6.2,10.8
"8837",2024-03-13,0,23.2,3.1,13.15
"8838",2024-03-14,0,23.9,8.3,16.1
"8839",2024-03-15,0,22.9,5.9,14.4
"8840",2024-03-16,0,24,6.9,15.45
"8841",2024-03-17,0,24.3,9.7,17
"8842",2024-03-18,0,24,11.4,17.7
"8843",2024-03-19,0,25.2,10.1,17.65
"8844",2024-03-20,0,23.4,11.3,17.35
"8845",2024-03-21,0,25.3,11.7,18.5
"8846",2024-03-22,0.1,26.9,10.5,18.7
"8847",2024-03-23,0.3,16.9,11,13.95
"8848",2024-03-24,0,14.8,9.1,11.95
"8849",2024-03-25,26.1,18.7,5.5,12.1
"8850",2024-03-26,2.1,14.3,4.9,9.6
"8851",2024-03-27,0.2,16.7,1.7,9.2
"8852",2024-03-28,9.4,18.9,7.6,13.25
"8853",2024-03-29,22.1,12,10.5,11.25
"8854",2024-03-30,1.7,17.3,4.3,10.8
"8855",2024-03-31,5.1,13,5.9,9.45
"8856",2024-04-01,2.9,18.4,4.1,11.25
"8857",2024-04-02,0,16.3,3.9,10.1
"8858",2024-04-03,0,22.5,8,15.25
"8859",2024-04-04,0,25.1,8.5,16.8
"8860",2024-04-05,0,25.5,14,19.75
"8861",2024-04-06,0,28,15.3,21.65
"8862",2024-04-07,0,23.3,14,18.65
"8863",2024-04-08,20.8,26,10.6,18.3
